___November_2012_____________ L-OTI(^S^o^N^C) Anomaly vs 1951-1980              
   i   j     lon     lat    array(i,j)
 106  68   31.00   45.00        1.8465
 107  68   33.00   45.00        1.9056
 108  68   35.00   45.00        1.8399
 109  68   37.00   45.00        1.2816
 110  68   39.00   45.00        1.2826
 111  68   41.00   45.00        1.4601
 112  68   43.00   45.00        1.5903
 113  68   45.00   45.00        2.0152
 114  68   47.00   45.00        2.3156
 115  68   49.00   45.00        2.3870
 116  68   51.00   45.00        2.5312
 117  68   53.00   45.00        2.3887
 118  68   55.00   45.00        0.2379
 119  68   57.00   45.00        0.2729
 120  68   59.00   45.00        0.9203
 121  68   61.00   45.00        1.1244
 122  68   63.00   45.00        1.0268
 123  68   65.00   45.00        0.6933
 124  68   67.00   45.00        0.6333
 125  68   69.00   45.00        0.6192
 126  68   71.00   45.00        0.6050
 127  68   73.00   45.00       -1.9300
 128  68   75.00   45.00       -1.4805
 129  68   77.00   45.00       -0.0595
 130  68   79.00   45.00        0.1574
 131  68   81.00   45.00       -0.0616
 132  68   83.00   45.00       -0.2807
 133  68   85.00   45.00       -0.4468
 134  68   87.00   45.00       -0.5231
 135  68   89.00   45.00       -0.4277
 136  68   91.00   45.00       -0.6234
 137  68   93.00   45.00       -0.5527
 138  68   95.00   45.00       -0.4561
 139  68   97.00   45.00       -0.7285
 140  68   99.00   45.00       -0.9885
 141  68  101.00   45.00       -1.3564
 142  68  103.00   45.00       -1.0568
 143  68  105.00   45.00       -0.6632
 144  68  107.00   45.00       -0.6378
 145  68  109.00   45.00        0.2360
 146  68  111.00   45.00        0.0083
 147  68  113.00   45.00       -1.0374
 148  68  115.00   45.00       -1.4041
 149  68  117.00   45.00       -1.3067
 150  68  119.00   45.00       -1.2094
 151  68  121.00   45.00       -0.9147
 152  68  123.00   45.00       -1.1074
 153  68  125.00   45.00       -1.1275
 154  68  127.00   45.00        0.6631
 155  68  129.00   45.00        0.7474
 156  68  131.00   45.00        1.6388
 157  68  133.00   45.00        1.7460
 158  68  135.00   45.00        1.2246
 159  68  137.00   45.00        0.7033
 160  68  139.00   45.00        0.8461
 161  68  141.00   45.00        1.0747
 162  68  143.00   45.00        1.1469
 163  68  145.00   45.00        1.2308
 164  68  147.00   45.00        1.0578
 165  68  149.00   45.00        0.9884
 166  68  151.00   45.00        1.0484
 167  68  153.00   45.00        0.9252
 168  68  155.00   45.00        0.8020
 169  68  157.00   45.00        0.7490
 170  68  159.00   45.00        0.7168
 171  68  161.00   45.00        0.7525
 172  68  163.00   45.00        1.0499
 173  68  165.00   45.00        1.0690
 174  68  167.00   45.00        1.0651
 175  68  169.00   45.00        1.0414
 176  68  171.00   45.00        1.0088
 177  68  173.00   45.00        0.9761
 178  68  175.00   45.00        0.9559
 179  68  177.00   45.00        0.8668
 180  68  179.00   45.00        0.8383
   1  69 -179.00   47.00        0.5415
   2  69 -177.00   47.00        0.5415
   3  69 -175.00   47.00        0.4038
   4  69 -173.00   47.00        0.3579
   5  69 -171.00   47.00        0.2878
   6  69 -169.00   47.00        0.2178
   7  69 -167.00   47.00        0.1805
   8  69 -165.00   47.00        0.0685
   9  69 -163.00   47.00        0.0685
  10  69 -161.00   47.00       -0.1111
  11  69 -159.00   47.00       -0.1111
  12  69 -157.00   47.00       -0.1693
  13  69 -155.00   47.00       -0.1888
  14  69 -153.00   47.00       -0.2157
  15  69 -151.00   47.00       -0.2426
  16  69 -149.00   47.00       -0.2528
  17  69 -147.00   47.00       -0.2834
  18  69 -145.00   47.00       -0.2834
  19  69 -143.00   47.00       -0.3790
  20  69 -141.00   47.00       -0.3790
  21  69 -139.00   47.00       -0.4407
  22  69 -137.00   47.00       -0.4613
  23  69 -135.00   47.00       -0.5004
  24  69 -133.00   47.00       -0.5395
  25  69 -131.00   47.00       -0.4879
  26  69 -129.00   47.00       -0.3332
  27  69 -127.00   47.00       -0.3332
  28  69 -125.00   47.00        1.0642
  29  69 -123.00   47.00        1.0642
  30  69 -121.00   47.00        1.8073
  31  69 -119.00   47.00        2.0550
  32  69 -117.00   47.00        2.1945
  33  69 -115.00   47.00        2.3340
  34  69 -113.00   47.00        2.2575
  35  69 -111.00   47.00        2.0281
  36  69 -109.00   47.00        2.0281
  37  69 -107.00   47.00        0.8619
  38  69 -105.00   47.00        0.8619
  39  69 -103.00   47.00        0.5346
  40  69 -101.00   47.00        0.4255
  41  69  -99.00   47.00        0.5120
  42  69  -97.00   47.00        0.5985
  43  69  -95.00   47.00        0.7028
  44  69  -93.00   47.00        1.0156
  45  69  -91.00   47.00        1.0156
  46  69  -89.00   47.00        0.9321
  47  69  -87.00   47.00        0.9321
  48  69  -85.00   47.00        0.7827
  49  69  -83.00   47.00        0.7329
  50  69  -81.00   47.00        0.7329
  51  69  -79.00   47.00     9999.0000
  52  69  -77.00   47.00       -0.8591
  53  69  -75.00   47.00       -0.8591
  54  69  -73.00   47.00       -0.8591
  55  69  -71.00   47.00       -0.2077
  56  69  -69.00   47.00       -0.2077
  57  69  -67.00   47.00       -0.3480
  58  69  -65.00   47.00       -0.4019
  59  69  -63.00   47.00        0.5111
  60  69  -61.00   47.00        1.3034
  61  69  -59.00   47.00        1.2963
  62  69  -57.00   47.00        1.2752
  63  69  -55.00   47.00        1.2752
  64  69  -53.00   47.00        2.5282
  65  69  -51.00   47.00        2.5282
  66  69  -49.00   47.00        2.1077
  67  69  -47.00   47.00        1.9676
  68  69  -45.00   47.00        1.6892
  69  69  -43.00   47.00        1.4109
  70  69  -41.00   47.00        1.2763
  71  69  -39.00   47.00        0.8725
  72  69  -37.00   47.00        0.8725
  73  69  -35.00   47.00        0.5382
  74  69  -33.00   47.00        0.5382
  75  69  -31.00   47.00        0.4425
  76  69  -29.00   47.00        0.4106
  77  69  -27.00   47.00        0.4519
  78  69  -25.00   47.00        0.4933
  79  69  -23.00   47.00        0.4688
  80  69  -21.00   47.00        0.3951
  81  69  -19.00   47.00        0.3951
  82  69  -17.00   47.00        0.2605
  83  69  -15.00   47.00        0.2605
  84  69  -13.00   47.00        0.2210
  85  69  -11.00   47.00        0.2079
  86  69   -9.00   47.00        0.2365
  87  69   -7.00   47.00        0.2652
  88  69   -5.00   47.00        0.2079
  89  69   -3.00   47.00        0.0359
  90  69   -1.00   47.00        0.0359
  91  69    1.00   47.00        1.2366
  92  69    3.00   47.00        1.2366
  93  69    5.00   47.00        1.5231
  94  69    7.00   47.00        1.6186
  95  69    9.00   47.00        1.9909
  96  69   11.00   47.00        2.3631
  97  69   13.00   47.00        2.4308
  98  69   15.00   47.00        2.6338
  99  69   17.00   47.00        2.6338
 100  69   19.00   47.00        2.2878
 101  69   21.00   47.00        2.2878
 102  69   23.00   47.00        1.9653
 103  69   25.00   47.00        1.8578
 104  69   27.00   47.00        1.8368
 105  69   29.00   47.00        1.8159
 106  69   31.00   47.00        1.9199
 107  69   33.00   47.00        2.2319
 108  69   35.00   47.00        2.2319
 109  69   37.00   47.00        1.2573
 110  69   39.00   47.00        1.2573
 111  69   41.00   47.00        1.6124
 112  69   43.00   47.00        1.6162
 113  69   45.00   47.00        1.8630
 114  69   47.00   47.00        2.0771
 115  69   49.00   47.00        2.1767
 116  69   51.00   47.00        2.4755
 117  69   53.00   47.00        2.4755
 118  69   55.00   47.00        0.5228
 119  69   57.00   47.00        0.5228
 120  69   59.00   47.00        1.2711
 121  69   61.00   47.00        1.5206
 122  69   63.00   47.00        1.5206
 123  69   65.00   47.00     9999.0000
 124  69   67.00   47.00       -4.1387
 125  69   69.00   47.00       -4.1387
 126  69   71.00   47.00       -4.1387
 127  69   73.00   47.00       -2.0487
 128  69   75.00   47.00       -2.0487
 129  69   77.00   47.00       -0.7780
 130  69   79.00   47.00        1.8719
 131  69   81.00   47.00        0.6513
 132  69   83.00   47.00        0.4562
 133  69   85.00   47.00        0.2848
 134  69   87.00   47.00       -0.2297
 135  69   89.00   47.00       -0.2297
 136  69   91.00   47.00        1.6562
 137  69   93.00   47.00        1.6562
 138  69   95.00   47.00        0.0304
 139  69   97.00   47.00       -0.4965
 140  69   99.00   47.00       -1.1160
 141  69  101.00   47.00       -1.7356
 142  69  103.00   47.00       -1.5282
 143  69  105.00   47.00       -0.9062
 144  69  107.00   47.00       -0.9062
 145  69  109.00   47.00       -0.3818
 146  69  111.00   47.00       -0.3818
 147  69  113.00   47.00       -0.3538
 148  69  115.00   47.00       -0.3444
 149  69  117.00   47.00       -0.3605
 150  69  119.00   47.00       -0.9404
 151  69  121.00   47.00       -1.0218
 152  69  123.00   47.00       -1.2660
 153  69  125.00   47.00       -1.2660
 154  69  127.00   47.00        0.9866
 155  69  129.00   47.00        0.9866
 156  69  131.00   47.00        1.7789
 157  69  133.00   47.00        2.0430
 158  69  135.00   47.00        2.0098
 159  69  137.00   47.00        0.8111
 160  69  139.00   47.00        1.6889
 161  69  141.00   47.00        1.7620
 162  69  143.00   47.00        1.7620
 163  69  145.00   47.00        1.2817
 164  69  147.00   47.00        1.2817
 165  69  149.00   47.00        1.4592
 166  69  151.00   47.00        1.5183
 167  69  153.00   47.00        1.3806
 168  69  155.00   47.00        1.2428
 169  69  157.00   47.00        1.1836
 170  69  159.00   47.00        1.0062
 171  69  161.00   47.00        1.0062
 172  69  163.00   47.00        1.1810
 173  69  165.00   47.00        1.1810
 174  69  167.00   47.00        1.1306
 175  69  169.00   47.00        1.1138
 176  69  171.00   47.00        1.0478
 177  69  173.00   47.00        0.9819
 178  69  175.00   47.00        0.9389
 179  69  177.00   47.00        0.8098
 180  69  179.00   47.00        0.8098
   1  70 -179.00   49.00        0.4332
   2  70 -177.00   49.00        0.4332
   3  70 -175.00   49.00        0.2847
   4  70 -173.00   49.00        0.2352
   5  70 -171.00   49.00        0.1755
   6  70 -169.00   49.00        0.1157
   7  70 -167.00   49.00        0.0764
   8  70 -165.00   49.00       -0.0416
   9  70 -163.00   49.00       -0.0416
  10  70 -161.00   49.00       -0.2657
  11  70 -159.00   49.00       -0.2657
  12  70 -157.00   49.00       -0.3419
  13  70 -155.00   49.00       -0.3673
  14  70 -153.00   49.00       -0.3886
  15  70 -151.00   49.00       -0.4099
  16  70 -149.00   49.00       -0.4143
  17  70 -147.00   49.00       -0.4276
  18  70 -145.00   49.00       -0.4276
  19  70 -143.00   49.00       -0.5107
  20  70 -141.00   49.00       -0.5107
  21  70 -139.00   49.00       -0.5140
  22  70 -137.00   49.00       -0.5150
  23  70 -135.00   49.00       -0.5232
  24  70 -133.00   49.00       -0.5314
  25  70 -131.00   49.00       -0.4134
  26  70 -129.00   49.00       -0.0593
  27  70 -127.00   49.00       -0.0593
  28  70 -125.00   49.00        1.1874
  29  70 -123.00   49.00        1.1874
  30  70 -121.00   49.00        1.6315
  31  70 -119.00   49.00        1.7796
  32  70 -117.00   49.00        1.8488
  33  70 -115.00   49.00        1.9181
  34  70 -113.00   49.00        1.6384
  35  70 -111.00   49.00        0.7993
  36  70 -109.00   49.00        0.7993
  37  70 -107.00   49.00       -0.5329
  38  70 -105.00   49.00       -0.5329
  39  70 -103.00   49.00       -0.3791
  40  70 -101.00   49.00       -0.3278
  41  70  -99.00   49.00       -0.1852
  42  70  -97.00   49.00       -0.0425
  43  70  -95.00   49.00        0.0984
  44  70  -93.00   49.00        0.5212
  45  70  -91.00   49.00        0.5212
  46  70  -89.00   49.00        0.0498
  47  70  -87.00   49.00        0.0498
  48  70  -85.00   49.00        0.6460
  49  70  -83.00   49.00        0.7923
  50  70  -81.00   49.00        1.0445
  51  70  -79.00   49.00        2.0000
  52  70  -77.00   49.00        0.9532
  53  70  -75.00   49.00       -0.1730
  54  70  -73.00   49.00       -0.1730
  55  70  -71.00   49.00        0.0103
  56  70  -69.00   49.00        0.0103
  57  70  -67.00   49.00        0.7473
  58  70  -65.00   49.00        1.6779
  59  70  -63.00   49.00        1.6951
  60  70  -61.00   49.00        1.6996
  61  70  -59.00   49.00        1.7088
  62  70  -57.00   49.00        1.7362
  63  70  -55.00   49.00        1.7362
  64  70  -53.00   49.00        1.9955
  65  70  -51.00   49.00        1.9955
  66  70  -49.00   49.00        1.8996
  67  70  -47.00   49.00        1.8676
  68  70  -45.00   49.00        1.7805
  69  70  -43.00   49.00        1.6933
  70  70  -41.00   49.00        1.5378
  71  70  -39.00   49.00        1.0711
  72  70  -37.00   49.00        1.0711
  73  70  -35.00   49.00        0.6821
  74  70  -33.00   49.00        0.6821
  75  70  -31.00   49.00        0.5338
  76  70  -29.00   49.00        0.4843
  77  70  -27.00   49.00        0.5021
  78  70  -25.00   49.00        0.5198
  79  70  -23.00   49.00        0.4885
  80  70  -21.00   49.00        0.3946
  81  70  -19.00   49.00        0.3946
  82  70  -17.00   49.00        0.2263
  83  70  -15.00   49.00        0.2263
  84  70  -13.00   49.00        0.1716
  85  70  -11.00   49.00        0.1534
  86  70   -9.00   49.00        0.1792
  87  70   -7.00   49.00        0.2050
  88  70   -5.00   49.00        0.1322
  89  70   -3.00   49.00       -0.0859
  90  70   -1.00   49.00       -0.0859
  91  70    1.00   49.00        1.1204
  92  70    3.00   49.00        1.1204
  93  70    5.00   49.00        1.2804
  94  70    7.00   49.00        1.3197
  95  70    9.00   49.00        1.6704
  96  70   11.00   49.00        2.0211
  97  70   13.00   49.00        2.0520
  98  70   15.00   49.00        2.1445
  99  70   17.00   49.00        2.1445
 100  70   19.00   49.00        2.4291
 101  70   21.00   49.00        2.4291
 102  70   23.00   49.00        2.1740
 103  70   25.00   49.00        2.0890
 104  70   27.00   49.00        2.0968
 105  70   29.00   49.00        2.1045
 106  70   31.00   49.00        2.2122
 107  70   33.00   49.00        2.5351
 108  70   35.00   49.00        2.5351
 109  70   37.00   49.00        2.8573
 110  70   39.00   49.00        2.8573
 111  70   41.00   49.00        3.2650
 112  70   43.00   49.00        3.4009
 113  70   45.00   49.00        3.1183
 114  70   47.00   49.00        3.0438
 115  70   49.00   49.00        3.0418
 116  70   51.00   49.00        3.0360
 117  70   53.00   49.00        3.0360
 118  70   55.00   49.00        2.4069
 119  70   57.00   49.00        2.4069
 120  70   59.00   49.00        1.9648
 121  70   61.00   49.00        1.7647
 122  70   63.00   49.00        1.7647
 123  70   65.00   49.00     9999.0000
 124  70   67.00   49.00       -3.1120
 125  70   69.00   49.00       -3.1120
 126  70   71.00   49.00       -3.1120
 127  70   73.00   49.00       -2.9304
 128  70   75.00   49.00       -2.9304
 129  70   77.00   49.00        0.9614
 130  70   79.00   49.00        2.2587
 131  70   81.00   49.00        1.4219
 132  70   83.00   49.00        0.5852
 133  70   85.00   49.00        0.5494
 134  70   87.00   49.00        0.4419
 135  70   89.00   49.00        0.4419
 136  70   91.00   49.00        0.4852
 137  70   93.00   49.00        0.4852
 138  70   95.00   49.00       -0.2103
 139  70   97.00   49.00       -0.4422
 140  70   99.00   49.00       -1.2411
 141  70  101.00   49.00       -2.0400
 142  70  103.00   49.00       -1.6882
 143  70  105.00   49.00       -0.6326
 144  70  107.00   49.00       -0.6326
 145  70  109.00   49.00       -0.6850
 146  70  111.00   49.00       -0.6850
 147  70  113.00   49.00       -0.4320
 148  70  115.00   49.00       -0.3476
 149  70  117.00   49.00       -0.1782
 150  70  119.00   49.00        0.4636
 151  70  121.00   49.00        0.4636
 152  70  123.00   49.00     9999.0000
 153  70  125.00   49.00     9999.0000
 154  70  127.00   49.00        1.7130
 155  70  129.00   49.00        1.7130
 156  70  131.00   49.00        1.7305
